17
977 1600
99 296 71
795 52 241
402 76 565
720 673 285
85 108 995
764 171 217
81 89 797
666 458 576
884 311 98
550 864 775
680 338 716
265 410 140
666 605 1
221 36 376
581 797 617
505 742 993
850 487 882
101 481 552
429 154 53
544 348 571
664 196 579
545 292 485
619 517 700
322 158 209
383 916 772
109 401 451
226 134 766
815 171 349
714 167 610
130 766 920
568 860 725
656 497 969
780 888 620
781 253 167
50 633 932
758 670 483
345 559 643
549 211 501
721 740 979
460 744 279
830 83 262
78 119 973
576 48 496
613 290 107
900 889 41
883 839 24
741 735 997
72 889 765
513 263 867
287 409 235
598 59 254
308 164 739
294 610 664
596 420 450
735 637 452
67 550 152
335 838 249
832 163 3
785 427 229
851 238 982
353 483 618
409 258 162
792 145 976
49 70 725
516 222 99
371 34 897
474 740 476
546 716 486
555 740 759
903 788 626
585 590 77
188 426 973
70 370 529
138 282 454
310 161 814
603 885 635
863 1 396
690 535 541
332 686 140
182 670 280
192 651 517
638 246 270
557 915 368
569 253 266
306 729 712
643 667 291
233 917 622
475 370 266
737 486 474
70 335 153
530 345 701
170 353 709
592 486 736
731 737 947
95 900 922
358 326 668
141 729 141
422 749 726
544 576 91
867 855 854
549 489 700
310 137 649
292 525 58
34 892 769
157 378 874
827 478 181
161 56 488
82 352 921
268 865 174
213 168 174
406 894 335
85 184 454
490 556 938
358 345 95
366 204 38
210 113 631
169 80 658
318 267 540
139 23 161
187 333 999
866 698 552
10 124 734
715 748 49
21 396 185
422 70 474
7 581 280
751 455 295
247 230 372
611 490 537
532 793 483
916 716 515
600 918 398
799 435 940
681 762 328
312 18 265
139 621 518
740 102 92
407 158 859
161 855 986
262 908 717
452 371 457
580 411 254
114 11 959
599 367 979
613 190 646
230 748 685
174 335 490
646 819 864
319 736 811
617 64 502
695 482 418
520 342 281
846 341 815
373 777 184
627 907 170
251 770 513
188 796 715
767 605 456
903 769 518
104 926 999
718 932 688
505 93 526
357 630 202
624 229 549
524 391 996
929 883 171
823 28 852
738 402 160
371 826 915
752 675 287
547 90 25
745 544 467
709 815 316
118 48 712
225 528 370
509 541 295
642 617 386
913 1698
51 89 152
397 873 695
855 31 680
746 155 961
839 209 585
185 477 723
12 306 318
427 261 445
653 484 504
765 143 934
572 174 415
278 104 734
614 265 850
663 96 455
798 73 554
601 539 698
167 876 670
467 632 673
763 293 435
173 145 974
9 761 737
746 513 993
6 483 406
812 33 886
134 293 529
853 159 423
564 846 974
273 256 399
288 558 882
792 687 939
715 11 220
457 136 810
792 842 220
847 806 632
406 702 734
872 242 922
184 575 407
614 819 156
895 734 922
304 473 778
438 485 289
237 584 317
93 408 913
99 285 743
668 396 828
669 240 815
358 769 434
175 560 911
346 157 464
549 355 178
206 852 275
871 39 690
212 440 63
207 519 31
690 710 500
535 623 415
425 421 433
259 7 39
844 495 800
558 493 400
333 780 561
862 780 418
607 280 90
156 746 549
144 155 903
170 46 427
229 659 629
645 414 37
733 809 59
567 576 360
344 95 901
485 817 997
574 779 143
567 4 230
902 357 227
645 262 859
71 546 124
479 337 920
388 230 889
190 462 543
80 278 406
204 546 504
9 139 885
824 640 257
234 590 766
631 133 436
761 537 352
275 212 353
862 237 50
731 748 734
738 521 596
735 729 572
633 299 343
225 761 988
780 138 647
206 32 669
205 398 305
443 275 260
3 477 105
193 118 652
209 5 649
399 753 49
601 366 565
856 157 653
609 456 874
197 673 398
901 424 876
529 871 949
56 120 188
507 116 763
517 861 252
53 353 948
204 552 200
617 394 669
442 3 217
415 369 32
570 619 854
367 13 28
95 628 882
30 41 852
710 250 867
260 816 158
169 32 816
70 235 293
800 670 793
96 913 699
202 37 803
789 225 86
353 681 843
412 215 898
134 509 489
302 515 304
558 54 454
809 822 475
568 219 33
820 642 887
648 379 612
508 843 691
855 595 30
464 582 226
776 121 517
585 416 946
843 309 613
649 731 130
50 193 397
450 571 940
580 169 627
585 19 980
305 828 740
536 860 546
341 631 373
447 53 114
88 544 179
296 644 96
214 63 478
376 446 146
888 376 718
394 67 866
553 92 437
515 103 514
66 461 76
856 597 17
123 227 625
343 559 443
51 831 655
380 800 901
313 132 954
666 600 750
816 753 622
905 384 880
658 452 94
489 667 249
751 691 694
272 547 365
25 21 699
760 343 121
487 495 247
423 543 746
95 570 780
68 758 273
734 169 317
174 754 771
618 472 922
332 235 179
768 575 170
484 299 472
397 599 908
901 287 49
726 614 422
833 3 476
251 823 421
742 489 797
455 63 700
366 880 275
2 613 607
217 873 255
391 613 435
435 142 82
218 462 441
353 757 839
714 673 989
397 655 2
93 546 76
561 175 896
99 19 78
415 137 463
329 134 607
820 326 43
509 206 15
240 48 471
157 684 595
502 37 483
284 249 454
357 483 590
773 369 341
818 198 453
380 727 909
750 521 683
607 175 338
564 498 79
59 641 381
724 693 286
43 483 554
852 601 86
190 645 505
190 303 901
381 179 846
358 218 787
724 356 434
216 74 416
518 559 652
446 386 530
608 249 36
718 100 574
712 199 644
817 831 805
780 804 110
869 228 359
362 244 27
429 584 353
201 164 650
662 797 37
161 888 810
492 269 14
610 458 859
180 843 484
351 845 304
529 558 600
767 578 405
181 680 831
455 714 41
111 597 33
824 498 468
162 416 561
780 332 14
791 444 55
99 522 128
671 204 455
199 162 435
758 592 16
552 187 509
410 738 582
47 424 725
285 905 152
172 760 778
448 866 39
123 109 780
56 913 45
913 693 646
214 727 162
140 891 842
881 483 808
142 580 453
21 835 319
139 814 869
456 208 597
291 479 816
769 402 136
719 590 400
377 401 425
236 2 603
827 199 153
258 471 852
523 115 998
332 798 949
508 123 529
544 902 430
198 48 595
632 285 743
533 832 436
453 164 690
663 614 897
255 877 135
255 146 179
188 855 438
408 648 356
376 96 165
139 449 486
751 797 255
328 103 157
644 772 609
486 689 502
622 84 940
521 861 898
555 239 467
198 100 227
620 838 341
569 103 57
9 736 365
230 216 523
844 690 688
303 544 80
599 193 890
436 877 695
806 663 489
772 67 362
494 335 920
162 114 205
636 582 600
308 54 956
618 646 715
250 46 188
345 871 52
850 895 517
564 531 944
653 676 162
171 434 161
578 756 126
572 27 488
896 437 255
325 266 209
104 831 416
775 253 451
875 830 652
461 732 429
296 440 569
52 617 637
657 575 792
243 117 463
693 130 791
245 605 621
37 467 314
411 396 465
387 887 646
638 412 347
39 366 123
864 23 597
452 771 774
7 611 789
84 631 630
424 418 67
759 445 312
347 525 702
493 446 784
786 351 771
530 634 257
379 887 115
814 220 759
538 130 898
470 836 213
494 850 813
173 118 623
50 23 114
890 625 288
352 768 838
294 632 746
779 743 575
842 170 63
718 22 833
189 216 243
611 895 844
700 283 110
693 509 598
285 602 96
878 492 911
394 159 435
446 419 935
541 823 574
555 465 933
103 766 526
421 716 838
589 566 574
681 148 187
279 225 513
494 815 818
38 885 175
467 385 759
505 267 867
843 374 989
350 254 266
825 410 791
470 164 13
360 269 544
93 104 638
418 609 563
896 675 926
865 160 703
53 5 279
351 639 640
113 164 560
18 402 888
560 630 533
90 228 220
495 197 125
8 110 26
430 154 834
555 108 774
861 899 651
585 424 532
69 451 79
70 698 971
489 515 785
310 873 513
86 661 538
398 423 310
849 301 955
806 428 575
873 128 426
52 137 984
773 565 579
873 488 47
231 820 324
393 278 204
560 627 881
197 393 733
672 250 208
300 336 150
410 382 803
697 494 725
580 845 264
876 192 447
904 483 37
451 142 446
136 687 869
256 103 672
212 284 875
731 888 360
444 609 970
698 788 818
100 850 225
99 695 978
290 96 221
804 312 913
366 172 645
333 449 573
91 423 328
679 145 696
447 723 868
626 525 70
738 327 707
790 535 165
771 350 109
309 126 454
630 402 851
203 569 158
476 317 415
604 521 912
533 796 49
459 189 160
317 889 610
336 465 245
898 362 928
102 326 228
857 484 392
168 606 689
62 861 705
536 187 103
617 846 571
448 512 178
403 213 159
650 200 757
857 456 142
577 630 86
97 316 439
656 673 55
852 334 564
318 413 282
190 232 937
474 701 755
871 165 80
419 869 880
669 183 45
804 581 891
279 689 109
271 633 31
848 302 494
590 731 433
205 172 434
469 527 585
470 369 223
70 7 502
782 374 843
9 207 304
694 117 64
245 564 455
199 334 830
428 797 209
219 137 955
394 759 679
497 187 941
603 37 425
390 329 983
110 855 391
883 795 374
851 114 724
664 93 119
569 173 911
404 668 418
857 4 234
572 43 997
25 887 101
793 369 380
813 802 498
336 895 300
167 232 832
229 741 257
327 647 990
757 790 733
787 98 377
673 479 289
724 727 923
504 228 707
853 68 350
721 409 722
45 233 339
33 256 734
379 99 707
217 697 958
536 468 237
514 864 488
15 480 121
609 154 484
797 312 500
550 532 275
122 128 9
534 727 255
202 53 797
390 56 517
492 320 748
779 853 810
388 237 736
68 98 646
126 421 135
532 546 869
756 467 581
284 42 931
634 273 44
544 18 830
537 357 585
443 420 847
836 587 886
821 165 23
347 395 341
724 301 65
871 792 723
894 869 970
830 450 325
217 755 590
737 315 626
344 801 436
302 647 734
507 184 161
251 154 602
37 245 428
193 166 151
97 524 233
854 754 38
629 794 170
521 912 496
507 807 292
772 379 292
861 883 930
66 444 481
794 720 334
309 141 987
548 80 27
265 855 174
649 751 162
177 666 213
94 186 43
874 641 96
665 162 205
429 114 648
810 852 564
640 402 685
836 706 766
403 116 366
631 723 819
406 612 104
699 735 244
491 656 464
861 62 388
106 792 445
646 832 583
631 737 474
312 456 268
317 363 801
165 862 216
98 152 706
908 435 236
632 130 171
22 809 54
397 782 270
740 185 416
303 638 121
753 387 158
482 841 657
781 58 33
576 219 682
858 872 217
208 651 610
723 220 931
448 435 730
631 461 832
349 765 479
147 168 489
809 725 209
648 335 292
670 281 113
778 552 125
54 478 458
778 633 252
551 648 227
780 300 261
190 586 182
256 1 839
73 754 383
378 391 269
639 1 538
908 340 395
509 169 547
615 783 783
295 75 932
711 128 628
642 337 769
912 284 699
748 728 684
840 331 611
761 429 170
140 357 763
145 642 208
213 300 17
728 546 321
815 737 318
474 478 803
524 702 354
529 401 467
406 210 705
187 265 22
58 769 1000
428 319 935
36 73 614
756 321 699
562 297 507
752 193 881
817 677 637
486 283 78
132 58 168
871 883 497
341 187 488
319 748 345
107 449 360
713 554 227
19 907 972
113 752 758
78 89 105
140 204 409
670 549 48
235 285 222
56 375 418
559 895 652
387 568 542
200 312 57
110 203 914
132 765 217
246 61 425
870 466 977
371 9 752
507 472 268
903 140 840
857 403 873
650 527 735
6 169 849
807 620 642
408 642 196
717 120 224
774 279 462
707 117 292
260 199 763
436 537 715
425 529 815
511 315 17
898 492 818
41 555 399
654 189 266
277 637 488
736 357 535
323 215 970
776 474 834
727 363 159
634 285 37
295 113 751
885 349 275
549 433 344
907 738 942
758 2 480
394 213 220
2 17 573
684 435 52
391 560 712
882 526 980
681 97 517
307 390 99
834 907 663
431 246 595
252 746 74
380 48 797
3 695 71
314 530 234
559 347 200
459 155 717
196 508 265
193 583 88
60 688 15
203 368 17
352 517 420
386 777 240
444 200 497
816 420 341
505 685 177
861 653 818
368 629 111
802 393 960
34 534 579
59 150 985
601 27 936
320 741 872
283 434 641
239 521 567
9 691 629
829 817 754
676 838 983
830 116 782
650 764 476
99 844 336
848 436 765
3 263 487
37 679 934
388 817 531
26 766 541
643 265 873
570 800 909
539 640 628
535 292 930
530 82 292
870 476 732
208 296 953
203 407 990
412 111 708
824 667 487
117 859 338
909 713 693
239 497 716
238 432 702
629 746 796
614 100 932
357 364 722
221 92 493
43 135 180
884 545 324
474 439 53
677 375 421
296 712 360
746 891 993
217 231 967
423 375 905
296 195 110
307 77 749
449 177 50
228 822 927
886 3 311
2 109 852
746 184 53
283 568 811
809 679 700
653 255 368
898 726 977
320 125 864
521 140 363
223 21 731
34 530 169
488 737 62
758 753 70
3 268 175
17 421 453
106 210 30
872 511 5
888 323 576
472 281 968
192 503 128
679 204 353
800 204 444
594 514 532
442 269 460
635 646 51
407 667 286
138 739 918
814 712 558
5 527 198
739 242 680
476 258 912
804 816 932
788 167 737
32 755 331
643 833 779
1 628 631
176 497 494
678 295 300
530 40 388
367 100 497
441 422 265
296 189 87
801 504 220
677 282 415
793 104 907
358 896 320
450 742 882
258 93 740
749 564 263
733 771 271
510 615 980
257 20 615
258 792 146
190 156 65
740 302 584
122 471 464
92 509 401
372 641 697
823 671 260
309 777 631
663 873 178
281 532 708
770 372 793
767 763 940
840 543 840
381 684 357
780 141 558
131 575 398
663 667 228
89 856 962
47 349 280
81 54 145
584 547 405
773 127 427
647 607 560
819 80 584
669 730 646
802 100 480
71 235 98
53 524 918
458 728 286
871 659 460
859 557 571
551 349 527
101 587 645
632 873 972
461 725 242
513 403 286
700 817 196
88 81 740
802 339 945
499 650 525
415 714 783
48 91 468
412 31 255
434 374 103
885 276 485
637 232 844
387 99 887
529 438 817
642 73 656
733 293 459
465 852 89
312 805 503
141 146 566
407 385 835
858 30 136
508 178 509
836 401 72
79 624 717
719 789 689
680 468 977
120 378 558
695 782 140
51 776 911
333 754 616
473 277 935
584 10 942
523 763 710
412 275 576
250 100 354
350 865 474
424 887 390
582 398 973
535 601 101
702 445 810
792 102 592
228 354 720
529 869 989
264 804 78
336 372 738
769 329 904
787 836 289
703 626 44
704 154 400
15 82 142
648 262 609
200 502 188
671 304 958
719 353 779
250 327 726
760 253 412
909 768 383
392 754 921
500 563 208
454 740 351
396 43 707
718 141 778
610 910 470
477 610 635
401 212 704
522 736 265
158 745 347
875 403 550
503 580 868
275 614 222
678 5 685
221 403 980
47 532 621
896 109 742
486 504 831
96 581 947
868 825 641
40 56 878
409 813 707
111 306 892
459 462 561
830 543 985
474 304 911
753 762 886
350 128 810
325 305 939
572 218 646
481 96 769
302 534 337
722 141 712
163 885 970
198 341 626
606 701 349
425 903 914
389 796 441
746 709 495
588 66 63
446 913 699
464 662 792
908 621 563
407 570 141
426 83 132
396 687 257
62 270 6
847 173 595
899 788 602
172 884 913
349 847 868
850 812 482
897 377 58
290 385 439
469 638 200
323 353 648
140 438 970
872 705 1
149 478 135
40 611 443
545 57 329
621 430 429
214 652 590
765 29 161
895 761 834
820 153 252
856 725 167
4 660 297
82 347 104
300 663 464
243 419 766
270 84 536
50 190 607
654 486 571
477 278 197
425 352 853
385 110 49
882 410 768
352 543 460
739 15 272
578 16 178
431 199 490
435 382 157
123 190 452
341 874 261
834 467 43
705 460 35
606 327 542
556 615 251
601 147 676
822 221 840
680 271 914
95 91 965
183 233 206
443 254 65
662 411 885
111 173 567
371 418 198
43 659 607
241 475 950
72 908 702
86 407 566
443 558 438
265 238 230
65 322 926
128 383 891
297 510 478
167 789 366
673 611 141
46 584 410
6 399 850
899 403 376
616 512 912
904 282 877
284 336 314
188 350 786
192 870 357
226 809 592
358 42 916
772 214 879
736 146 357
249 759 384
630 146 989
863 27 975
491 43 623
182 736 106
371 452 460
444 630 134
355 571 519
312 243 14
96 669 347
851 41 606
61 64 251
19 747 659
740 57 257
726 341 581
53 92 340
602 735 676
299 220 805
848 473 792
548 472 717
162 695 770
695 215 534
531 753 648
477 652 385
535 64 925
364 848 423
845 656 608
279 40 622
647 63 921
707 419 599
865 805 19
304 592 486
691 92 717
891 800 439
347 590 107
616 11 531
863 33 509
814 144 923
617 399 633
266 296 369
783 118 473
293 481 99
376 730 413
674 441 237
30 274 438
437 56 571
753 485 562
479 442 424
68 391 749
247 460 960
902 132 581
446 153 837
894 166 742
100 694 915
458 413 804
707 18 126
15 648 959
794 844 111
663 210 910
257 5 518
223 15 544
159 101 31
772 285 510
65 295 422
718 249 77
787 670 720
830 867 53
772 542 739
205 493 556
618 214 660
238 203 31
534 105 156
36 744 36
41 248 551
648 109 280
605 811 788
411 912 825
131 104 247
208 416 821
761 197 489
339 549 107
137 540 401
359 46 420
789 435 30
368 897 298
204 456 253
654 607 719
348 489 122
703 504 793
27 289 317
650 157 316
23 89 861
100 811 198
263 107 695
335 873 417
20 649 996
604 695 294
840 719 657
378 300 537
791 357 832
824 883 104
871 282 48
890 98 500
308 558 652
596 488 164
427 577 951
763 85 628
449 366 183
542 824 414
910 530 94
92 531 502
869 287 295
337 821 922
452 593 641
681 360 134
132 51 539
744 230 822
642 603 220
789 619 823
209 487 611
470 886 220
27 115 260
576 532 710
11 287 124
242 901 842
545 649 258
490 131 511
111 246 736
857 833 340
200 623 773
309 302 186
912 392 422
374 322 528
771 476 582
909 35 823
818 411 350
270 478 576
404 228 630
514 246 43
426 253 754
631 689 331
800 740 762
76 201 535
258 277 966
543 268 861
696 202 867
596 732 81
863 754 255
7 52 580
432 260 65
24 658 288
151 694 850
709 808 828
512 319 911
461 122 449
673 418 35
532 4 836
291 643 470
204 192 319
377 532 228
358 94 749
9 637 825
227 146 893
787 302 216
300 330 824
326 780 102
321 878 939
501 669 658
744 173 230
704 222 778
589 459 758
614 867 146
552 301 583
46 231 952
244 121 413
433 250 79
833 687 225
460 42 342
575 279 923
648 402 799
778 431 144
774 393 694
605 711 501
566 90 188
705 400 343
441 478 789
644 815 326
349 31 133
100 128 689
123 309 636
222 191 729
596 407 754
738 395 220
268 676 472
223 560 596
703 186 425
532 584 789
355 121 619
232 593 168
882 63 892
764 522 46
648 137 27
846 570 223
570 342 596
522 7 703
535 577 329
84 701 242
890 578 704
57 36 878
173 311 145
701 375 517
259 205 108
639 278 328
385 693 736
351 902 806
193 726 674
655 414 210
615 823 470
38 295 248
52 630 564
17 364 759
445 668 669
880 804 304
590 516 927
678 29 206
32 524 597
612 645 90
87 449 161
721 775 42
350 454 763
698 749 768
482 205 125
542 12 505
280 170 96
421 331 132
902 101 753
299 413 542
664 205 824
478 591 766
650 6 469
748 74 906
248 893 839
236 400 133
617 502 165
691 37 470
43 879 623
898 447 729
325 65 393
720 122 846
300 493 210
396 279 45
901 102 974
570 844 1
125 316 969
839 600 205
377 502 135
710 492 563
141 716 943
133 538 143
41 850 617
803 556 118
97 603 754
210 784 948
869 632 6
891 741 349
827 172 543
241 498 895
883 413 441
395 574 801
468 217 162
776 311 695
523 374 499
330 667 129
540 377 749
314 78 221
780 203 896
317 308 567
55 684 836
62 293 132
76 551 509
892 639 692
206 345 317
767 422 273
896 488 325
883 284 145
365 45 753
395 241 866
849 149 34
689 598 785
718 737 640
724 772 870
194 885 68
97 416 319
119 459 986
712 766 3
653 798 390
634 443 385
416 678 788
432 459 597
715 771 113
466 44 654
747 38 755
116 483 143
338 796 513
874 37 1
685 354 961
751 505 674
665 837 546
819 340 682
488 801 541
9 434 466
6 883 872
161 19 224
95 740 364
826 543 683
702 44 773
2 522 119
251 587 778
103 263 126
799 251 968
1 733 326
528 401 361
520 580 907
146 227 279
353 490 419
9 857 915
146 660 919
602 650 70
563 742 643
122 18 700
756 444 412
519 142 437
403 581 519
402 271 277
256 661 508
649 827 774
809 38 178
615 550 385
103 677 752
326 549 210
544 711 3
796 145 213
493 579 424
240 344 701
181 602 869
51 334 707
167 747 220
567 19 947
748 464 777
368 356 354
669 4 13
204 718 445
371 448 978
507 566 279
40 601 676
908 549 850
757 456 922
410 28 713
800 601 371
166 598 35
33 171 64
597 503 655
251 158 889
432 443 196
110 563 813
379 127 799
479 398 381
586 100 221
260 477 537
617 780 414
756 408 331
43 831 211
497 14 905
49 258 538
114 907 347
228 377 518
197 706 108
439 132 935
165 848 356
223 81 950
91 204 831
895 167 785
496 704 896
627 408 86
620 567 64
531 504 366
106 668 870
335 689 174
460 443 45
697 166 660
766 128 192
890 165 103
483 85 394
442 224 241
403 165 488
735 128 819
687 302 649
304 62 87
5 786 429
869 281 899
146 45 823
145 829 374
794 627 671
648 533 110
332 132 570
870 513 468
692 701 505
20 877 789
867 722 438
848 182 975
435 527 609
407 474 199
603 2 142
514 475 240
517 780 310
687 391 730
742 157 685
675 609 826
500 88 577
437 748 411
193 112 869
819 507 782
676 138 246
786 112 133
13 576 393
736 461 622
306 796 832
636 404 824
583 283 952
542 838 248
671 59 975
427 35 206
585 100 789
813 572 331
518 428 294
735 656 878
711 421 828
301 848 752
666 422 640
411 154 896
317 664 822
52 879 171
389 2 940
484 549 659
493 754 970
781 832 163
425 455 359
379 729 465
612 569 729
16 549 176
20 864 928
690 137 76
194 354 867
354 797 758
302 350 342
173 545 324
882 389 644
342 593 736
837 642 774
367 80 829
313 514 672
258 384 218
398 476 211
100 504 206
562 901 103
59 551 998
531 101 410
229 836 405
805 870 782
846 453 644
214 301 370
522 167 626
234 542 126
13 142 352
724 235 554
581 156 465
538 415 829
303 36 284
129 289 840
394 870 704
102 269 442
544 27 945
145 327 257
767 384 581
227 564 586
612 38 781
840 149 985
463 647 650
845 165 288
620 743 783
208 383 430
184 707 783
802 865 118
170 855 578
230 899 193
16 796 52
471 241 320
710 412 32
5 605 707
355 61 548
576 856 90
63 794 779
577 14 343
666 610 905
74 673 343
558 220 242
818 254 413
344 343 422
310 523 798
613 147 569
379 693 576
443 137 13
381 582 724
18 508 665
242 852 89
540 164 384
282 797 65
780 493 359
348 376 956
869 871 227
725 618 207
1 860 280
289 263 454
259 613 936
505 655 156
657 565 968
720 165 612
412 612 414
47 721 894
217 357 545
133 657 101
562 598 390
216 526 686
125 19 863
612 107 59
147 610 973
66 458 350
407 638 917
510 729 980
391 43 547
716 259 620
365 443 2
604 35 499
574 857 417
354 190 776
865 815 317
813 280 330
79 45 956
410 610 333
640 291 659
539 4 906
701 362 313
871 195 63
741 45 958
749 1 963
609 429 326
432 792 594
108 86 13
205 56 945
848 433 866
306 448 585
391 463 122
821 258 628
786 565 397
723 765 672
421 466 906
139 86 838
858 289 240
830 799 610
35 304 837
857 849 155
96 772 644
499 625 748
837 261 967
175 784 829
319 459 632
518 883 994
173 191 500
100 873 262
403 392 530
912 610 518
208 722 328
830 620 549
221 78 688
782 222 709
504 248 154
499 256 302
881 570 11
381 712 668
738 72 693
15 571 506
675 830 420
36 722 571
539 400 628
42 353 466
341 273 368
329 283 475
786 903 864
573 487 29
532 819 167
279 894 288
463 352 444
14 464 642
215 807 450
600 25 949
476 406 997
13 306 207
398 602 309
793 222 353
680 802 171
360 58 440
377 519 853
12 842 181
329 702 784
427 765 837
32 138 528
56 61 170
340 148 719
846 641 807
509 287 339
316 599 861
611 520 770
714 571 356
53 463 35
352 803 952
809 336 875
642 152 496
621 656 470
11 428 82
354 584 302
605 902 957
94 257 766
132 184 145
464 400 118
442 653 561
615 331 378
299 102 216
468 249 939
473 736 870
298 348 64
162 717 501
601 485 484
533 109 604
140 409 62
275 238 235
212 340 197
444 708 44
56 453 422
762 569 804
653 568 473
783 495 571
716 491 720
425 292 456
177 581 427
823 1793
122 56 984
740 370 118
758 818 657
590 709 830
441 132 379
510 161 524
398 681 489
558 307 170
775 208 484
247 137 301
737 304 277
336 397 361
784 58 856
703 605 448
485 143 965
666 577 40
136 469 695
423 331 919
333 452 989
761 300 219
653 527 222
463 671 623
687 193 305
300 158 607
623 360 644
688 462 568
622 284 548
44 121 881
233 483 537
700 529 696
777 520 73
125 586 846
790 21 232
167 284 669
482 720 90
378 498 717
588 120 662
41 580 954
33 539 226
575 369 518
753 709 983
523 714 691
377 494 344
5 382 847
700 422 27
638 254 430
176 509 93
157 104 353
70 526 333
81 403 587
26 611 894
627 440 497
800 184 485
345 716 40
217 746 856
610 767 78
664 486 101
350 635 934
140 781 652
229 641 511
278 51 23
293 799 250
284 502 891
580 173 525
140 750 928
457 701 658
70 729 47
636 562 701
232 752 163
319 600 980
282 613 5
282 178 454
129 226 793
215 247 102
681 647 229
402 65 275
510 312 402
345 347 817
467 326 859
326 310 703
378 79 113
65 219 136
797 128 618
1 267 142
398 554 995
462 171 674
638 19 299
819 157 174
397 179 743
248 655 45
626 442 764
104 319 149
629 569 564
697 778 951
570 793 560
567 315 26
140 268 351
607 152 661
80 780 717
150 22 184
263 356 847
267 518 674
521 56 907
27 84 762
339 797 454
10 146 129
226 68 816
791 485 163
291 194 856
772 750 30
501 481 671
572 277 169
733 687 615
723 170 195
718 684 332
410 646 441
424 203 99
498 263 166
134 551 831
794 627 156
185 535 460
772 391 95
235 92 630
694 338 178
518 304 785
497 126 58
355 723 905
421 592 11
483 546 933
441 452 3
570 623 276
726 267 975
109 473 258
114 196 844
392 551 197
220 613 190
457 151 312
550 201 923
491 692 763
104 706 884
409 337 525
645 132 650
702 244 930
32 311 197
228 34 515
429 731 526
506 646 144
416 512 374
343 464 320
627 752 17
516 655 514
254 455 562
323 215 647
100 3 392
128 242 336
279 426 6
474 595 854
392 417 6
226 721 435
582 445 497
692 113 264
776 391 911
599 303 850
314 579 930
170 64 926
286 617 728
457 49 589
93 495 649
700 638 617
654 689 726
140 78 24
314 46 66
342 187 310
632 365 218
817 28 582
786 425 545
29 401 312
556 813 140
281 686 634
151 725 719
267 28 226
237 228 900
39 96 34
604 40 459
22 605 576
78 408 84
129 240 724
383 98 179
726 600 147
259 715 179
498 251 773
765 154 332
650 602 621
35 643 837
449 411 698
379 615 476
724 616 372
240 169 454
65 472 773
309 432 806
200 131 391
679 626 223
591 412 515
272 791 146
716 128 209
57 567 306
603 724 634
403 285 153
486 226 272
575 443 494
175 342 963
594 771 439
545 380 27
138 741 240
373 771 990
424 499 960
87 317 886
314 767 379
740 563 441
88 151 750
372 183 330
778 448 785
174 802 455
240 757 433
339 24 723
575 411 947
128 28 799
406 214 319
459 160 694
767 490 970
723 468 703
769 75 731
216 421 415
175 50 88
453 421 705
489 386 697
154 574 827
446 87 384
68 553 267
181 362 329
273 139 521
472 679 123
190 334 528
192 434 105
389 805 221
652 307 845
379 752 368
229 776 635
553 487 96
315 570 56
677 335 975
447 98 291
70 108 674
91 374 308
290 478 462
798 396 658
94 706 58
752 503 934
475 715 382
203 339 934
221 173 652
277 631 619
513 791 969
338 645 312
413 809 613
613 565 970
316 261 504
557 515 389
322 227 168
137 809 341
239 157 552
748 124 274
123 682 336
296 60 267
769 669 531
67 394 263
735 171 977
58 163 213
649 795 437
26 201 871
417 196 18
462 217 66
75 502 660
4 714 545
566 738 645
690 394 105
461 811 386
423 228 363
244 726 283
308 791 243
224 58 254
471 21 929
584 667 786
566 582 162
539 810 716
582 31 855
590 521 306
94 384 826
640 158 886
767 717 934
92 432 944
165 288 308
552 220 242
420 254 494
63 311 340
421 190 439
1 633 202
463 726 210
541 42 897
309 162 119
391 261 124
277 414 735
534 39 729
436 268 426
657 353 173
152 128 690
173 753 350
444 127 591
726 507 772
374 670 685
411 610 578
630 504 967
325 370 671
287 187 968
434 568 277
299 686 477
11 812 673
468 434 303
701 791 761
498 451 153
660 791 725
159 226 309
38 55 648
428 196 999
28 425 731
48 308 797
138 482 542
740 351 408
69 540 805
437 270 312
355 657 1
250 481 139
208 752 848
408 356 482
613 307 740
525 790 989
747 647 926
254 165 583
643 47 121
136 18 220
318 565 274
399 662 71
705 137 109
809 763 54
534 666 601
698 495 435
469 64 648
491 29 131
149 29 696
382 640 890
91 665 461
774 351 882
680 729 677
792 614 524
412 126 102
716 198 54
533 796 10
317 778 140
531 353 137
301 822 300
202 188 457
376 561 556
360 200 669
341 124 366
249 138 898
575 114 933
325 328 460
92 328 20
643 56 52
47 377 369
698 749 331
718 257 137
133 331 366
368 564 936
362 364 70
329 738 299
187 787 59
290 471 717
382 712 934
47 375 120
368 612 827
60 224 767
29 762 120
128 663 246
639 73 735
485 433 90
476 286 703
361 202 484
270 551 216
192 424 551
571 752 422
569 211 876
531 303 636
608 434 879
379 132 569
72 673 638
301 820 911
192 690 586
322 819 126
381 776 220
41 241 222
522 711 131
484 270 562
237 27 975
369 129 785
821 431 880
137 568 996
813 313 345
471 748 815
800 791 839
525 154 616
382 600 95
472 218 912
67 51 836
267 521 613
502 509 285
405 374 832
572 445 756
161 779 813
666 638 224
657 56 908
267 391 504
222 480 194
115 421 891
601 109 811
480 612 809
292 242 2
140 795 184
514 244 488
384 681 209
163 823 563
398 485 546
696 426 329
177 531 102
153 445 489
569 639 398
707 619 856
306 797 390
125 677 135
109 821 661
190 10 49
613 644 615
754 766 211
217 656 936
282 486 782
